,image_id,class_name,class_id,x_min,y_min,x_max,y_max
7335,train/1553.jpg,Paper pack,2,228.2,274.8,681.5999999999999,880.8
7336,train/1553.jpg,General trash,0,418.5,229.8,662.0,308.3
7337,train/1554.jpg,General trash,0,284.8,482.8,888.2,772.8
7338,train/1555.jpg,Plastic,5,469.3,515.0,557.7,649.1
7339,train/1556.jpg,Glass,4,450.3,169.7,787.1,790.4000000000001
7340,train/1557.jpg,Paper,1,385.4,161.0,853.7,648.6
7341,train/1558.jpg,Clothing,9,0.0,247.4,119.9,377.70000000000005
7342,train/1558.jpg,Clothing,9,0.0,299.4,172.4,504.9
7343,train/1558.jpg,Paper pack,2,559.1,242.5,758.2,414.2
7344,train/1558.jpg,Plastic,5,541.5,158.5,777.5,280.2
7345,train/1558.jpg,Paper pack,2,415.2,222.5,567.9,433.3
7346,train/1558.jpg,Plastic bag,7,415.5,116.8,526.2,229.6
7347,train/1558.jpg,Plastic bag,7,406.3,176.0,552.6,292.8
7348,train/1558.jpg,Plastic bag,7,810.0,145.3,1023.7,665.2
7349,train/1558.jpg,Plastic,5,39.6,0.0,421.20000000000005,571.7
7350,train/1558.jpg,Paper pack,2,365.0,422.3,631.2,670.9
7351,train/1559.jpg,General trash,0,946.8,352.8,1023.6999999999999,601.2
7352,train/1559.jpg,Plastic,5,394.8,165.8,979.5999999999999,716.0999999999999
7353,train/1559.jpg,Metal,3,309.8,407.4,757.1,771.8
7354,train/1559.jpg,General trash,0,0.0,272.0,169.3,493.2
7355,train/1559.jpg,General trash,0,931.9,76.7,1023.6999999999999,236.7
7356,train/1560.jpg,Plastic,5,437.5,160.3,800.5,922.7
7357,train/1561.jpg,Plastic,5,454.8,505.1,615.0,860.7
7358,train/1562.jpg,Paper,1,186.6,201.1,921.4,752.2
7359,train/1563.jpg,Plastic bag,7,161.9,329.7,781.6,709.0999999999999
7360,train/1564.jpg,Paper pack,2,418.0,350.5,689.8,681.8
7361,train/1565.jpg,Clothing,9,231.6,530.5,698.9,716.2
7362,train/1566.jpg,Plastic bag,7,70.9,43.7,932.9,902.0
7363,train/1567.jpg,Plastic,5,208.3,353.2,810.5,678.5999999999999
7364,train/1568.jpg,General trash,0,250.2,309.5,711.7,618.3
7365,train/1569.jpg,Metal,3,295.4,277.0,482.29999999999995,363.0
7366,train/1569.jpg,Glass,4,727.9,285.5,976.0,679.3
7367,train/1569.jpg,Glass,4,519.9,290.9,731.2,969.1999999999999
7368,train/1569.jpg,Glass,4,609.0,608.8,967.1,972.0999999999999
7369,train/1569.jpg,General trash,0,0.0,481.2,341.3,914.5999999999999
7370,train/1569.jpg,Plastic,5,222.0,910.9,360.7,958.0
7371,train/1569.jpg,Plastic,5,98.3,900.1,236.5,953.6
7372,train/1569.jpg,Plastic,5,0.0,871.3,118.3,946.5
7373,train/1569.jpg,Paper,1,0.0,738.9,230.6,872.0
7374,train/1569.jpg,Glass,4,281.7,332.9,541.8,964.8
7375,train/1570.jpg,Plastic bag,7,207.2,361.9,731.0999999999999,764.9
7376,train/1571.jpg,Paper pack,2,680.1,491.0,709.1,543.8
7377,train/1571.jpg,Plastic bag,7,661.6,497.8,777.7,620.7
7378,train/1571.jpg,Plastic bag,7,562.0,403.6,687.7,605.1
7379,train/1571.jpg,Plastic bag,7,244.1,337.6,333.0,451.70000000000005
7380,train/1571.jpg,Plastic bag,7,216.4,387.0,586.9,920.7
7381,train/1571.jpg,Paper,1,104.1,62.3,577.8,768.3
7382,train/1571.jpg,Plastic bag,7,637.0,521.1,860.0,832.0
7383,train/1571.jpg,Plastic bag,7,715.4,507.9,836.0,662.7
7384,train/1571.jpg,General trash,0,539.4,653.5,599.1,698.5
7385,train/1572.jpg,Plastic,5,138.2,88.7,856.4000000000001,994.9000000000001
7386,train/1573.jpg,Plastic bag,7,438.9,177.1,840.2,630.5
7387,train/1573.jpg,Plastic bag,7,207.5,331.9,565.3,978.6999999999999
7388,train/1574.jpg,Plastic bag,7,208.8,186.9,648.4000000000001,778.1
7389,train/1575.jpg,General trash,0,386.2,337.8,752.5999999999999,734.5
7390,train/1576.jpg,General trash,0,0.0,723.6,629.8,998.9000000000001
7391,train/1576.jpg,General trash,0,0.0,718.6,614.3,980.0
7392,train/1576.jpg,General trash,0,0.0,850.6,187.4,937.6
7393,train/1576.jpg,General trash,0,0.0,708.4,602.9,962.0
7394,train/1576.jpg,Styrofoam,6,506.9,216.0,940.2,695.5
7395,train/1576.jpg,Styrofoam,6,120.6,237.7,593.2,871.9000000000001
7396,train/1577.jpg,General trash,0,0.0,0.0,1023.7,903.4
7397,train/1577.jpg,Paper,1,0.0,457.1,174.7,1023.6
7398,train/1577.jpg,Paper,1,83.6,523.2,592.8,1023.7
7399,train/1577.jpg,Paper,1,304.5,724.7,1023.7,1023.7
7400,train/1577.jpg,Paper pack,2,388.8,381.3,600.6,498.5
7401,train/1577.jpg,Paper pack,2,398.0,411.1,699.5,758.5
7402,train/1578.jpg,General trash,0,503.9,473.7,737.9,714.0
7403,train/1578.jpg,Plastic bag,7,186.6,318.7,453.1,671.7
7404,train/1578.jpg,Paper,1,293.9,166.3,830.6,649.1
7405,train/1579.jpg,Paper,1,6.7,697.1,237.2,898.2
7406,train/1579.jpg,Paper pack,2,338.0,529.3,541.7,685.1999999999999
7407,train/1579.jpg,Metal,3,393.2,462.7,580.6,629.0
7408,train/1580.jpg,Plastic bag,7,205.5,313.9,796.4,726.5999999999999
7409,train/1581.jpg,Plastic bag,7,146.3,471.4,175.4,496.0
7410,train/1581.jpg,Plastic,5,603.8,900.6,791.4,1017.2
7411,train/1581.jpg,Plastic bag,7,0.0,876.7,102.3,1023.7
7412,train/1581.jpg,Plastic bag,7,65.7,938.7,771.1,1023.8000000000001
7413,train/1581.jpg,Plastic bag,7,0.0,601.9,451.0,1023.7
7414,train/1581.jpg,Plastic bag,7,0.0,754.0,143.2,902.1
7415,train/1581.jpg,General trash,0,89.4,0.0,1023.6999999999999,329.9
7416,train/1581.jpg,Plastic bag,7,183.2,155.2,414.79999999999995,297.7
7417,train/1581.jpg,Plastic bag,7,0.0,262.9,361.7,493.5
7418,train/1581.jpg,Paper,1,0.0,461.0,405.0,967.7
7419,train/1581.jpg,General trash,0,648.8,480.8,725.6999999999999,624.0
7420,train/1581.jpg,Plastic,5,166.3,343.6,880.0999999999999,971.7
7421,train/1581.jpg,Paper pack,2,289.2,261.3,789.7,639.0
7422,train/1581.jpg,Plastic bag,7,344.4,303.0,697.2,502.6
7423,train/1581.jpg,Plastic bag,7,350.8,0.0,853.0,501.1
7424,train/1582.jpg,Plastic bag,7,656.3,417.2,1023.5,858.4
7425,train/1582.jpg,General trash,0,120.6,255.7,778.6,790.0
7426,train/1583.jpg,Metal,3,303.7,210.0,680.9,775.8
7427,train/1584.jpg,Paper,1,148.7,293.4,829.2,805.4
7428,train/1584.jpg,General trash,0,179.3,354.9,423.70000000000005,616.7
7429,train/1585.jpg,Styrofoam,6,259.1,299.4,787.7,650.0
7430,train/1586.jpg,Plastic,5,321.0,566.9,482.2,834.0999999999999
7431,train/1587.jpg,Paper pack,2,191.3,123.7,718.9000000000001,873.2
7432,train/1588.jpg,Glass,4,396.9,133.3,656.3,703.0
7433,train/1589.jpg,Paper,1,105.9,250.2,224.5,352.1
7434,train/1589.jpg,General trash,0,240.3,624.4,430.3,930.2
7435,train/1589.jpg,General trash,0,42.4,322.0,200.1,431.0
7436,train/1589.jpg,Plastic,5,182.1,378.9,384.5,533.3
7437,train/1589.jpg,General trash,0,736.8,489.7,956.0,771.0999999999999
7438,train/1589.jpg,Metal,3,750.2,412.4,966.6,701.9
7439,train/1589.jpg,General trash,0,845.7,583.4,1023.7,891.9
7440,train/1589.jpg,General trash,0,996.6,886.2,1023.8000000000001,989.1
7441,train/1589.jpg,Paper,1,508.7,556.0,768.8,887.2
7442,train/1589.jpg,Plastic,5,208.8,233.7,532.9000000000001,508.3
7443,train/1589.jpg,Plastic,5,48.8,501.5,486.6,738.2
7444,train/1589.jpg,Paper,1,350.7,762.9,435.29999999999995,991.0999999999999
7445,train/1590.jpg,Plastic,5,622.7,366.5,841.1,609.3
7446,train/1590.jpg,Paper,1,635.9,439.4,813.0,565.1
7447,train/1590.jpg,Plastic,5,305.1,367.2,621.0,779.5999999999999
7448,train/1590.jpg,General trash,0,395.5,279.1,500.8,577.5
7449,train/1590.jpg,Paper,1,337.6,535.1,589.5,717.7
7450,train/1591.jpg,Plastic,5,65.6,325.7,431.5,867.2
7451,train/1591.jpg,Plastic,5,409.9,282.6,912.4,973.6
7452,train/1592.jpg,Plastic bag,7,0.3,425.3,170.0,763.2
7453,train/1592.jpg,Plastic bag,7,134.3,310.5,369.0,831.6
7454,train/1592.jpg,Plastic bag,7,870.6,647.4,1023.7,737.1
7455,train/1592.jpg,Plastic bag,7,623.0,0.0,988.7,686.7
7456,train/1592.jpg,Plastic bag,7,348.2,220.8,658.0,904.0999999999999
7457,train/1592.jpg,Plastic bag,7,189.0,332.5,269.0,412.8
7458,train/1592.jpg,Metal,3,252.4,357.2,334.9,389.4
7459,train/1593.jpg,Styrofoam,6,421.1,704.7,650.7,952.9000000000001
7460,train/1593.jpg,Styrofoam,6,407.6,360.3,673.5,763.6
7461,train/1593.jpg,Styrofoam,6,318.0,222.1,616.9,524.2
7462,train/1593.jpg,Styrofoam,6,266.2,13.9,645.4,289.9
7463,train/1593.jpg,General trash,0,408.9,525.2,669.0,706.4000000000001
7464,train/1593.jpg,General trash,0,248.6,24.4,650.1,286.2
7465,train/1594.jpg,Paper,1,113.2,282.9,907.9000000000001,884.1999999999999
7466,train/1594.jpg,Paper,1,760.3,315.6,806.1999999999999,397.40000000000003
7467,train/1594.jpg,Paper,1,165.3,229.6,794.5999999999999,470.7
7468,train/1594.jpg,General trash,0,378.1,167.1,585.5,255.8
7469,train/1594.jpg,General trash,0,312.3,725.8,350.5,777.8
7470,train/1594.jpg,General trash,0,274.4,391.1,332.5,499.1
7471,train/1594.jpg,General trash,0,302.2,325.8,344.59999999999997,403.4
7472,train/1595.jpg,General trash,0,200.5,545.0,243.8,578.8
7473,train/1595.jpg,Plastic,5,217.7,426.9,401.6,568.4
7474,train/1595.jpg,General trash,0,237.7,433.3,390.79999999999995,537.7
7475,train/1595.jpg,Paper,1,241.1,468.3,352.5,535.9
7476,train/1595.jpg,Plastic,5,273.9,512.3,385.59999999999997,592.0
7477,train/1595.jpg,Plastic,5,164.2,572.2,307.4,625.0
7478,train/1595.jpg,Plastic,5,569.6,438.9,786.0,538.1999999999999
7479,train/1595.jpg,General trash,0,486.9,422.6,660.3,504.90000000000003
7480,train/1595.jpg,Paper,1,653.9,455.6,749.1,535.3000000000001
7481,train/1595.jpg,Plastic,5,278.7,577.5,420.2,656.2
7482,train/1595.jpg,Metal,3,400.3,634.4,483.9,695.1
7483,train/1595.jpg,Plastic,5,478.5,691.0,614.3,816.5
7484,train/1596.jpg,General trash,0,188.4,595.0,316.1,776.2
7485,train/1596.jpg,General trash,0,599.6,273.6,901.6,563.5
7486,train/1596.jpg,Paper,1,327.9,8.5,361.7,94.2
7487,train/1597.jpg,Plastic bag,7,15.2,605.2,229.2,693.6
7488,train/1597.jpg,General trash,0,89.1,359.9,411.79999999999995,744.7
7489,train/1597.jpg,Metal,3,371.1,369.5,613.9000000000001,679.1
7490,train/1597.jpg,Plastic bag,7,112.8,727.6,460.2,835.3000000000001
7491,train/1597.jpg,Plastic bag,7,746.0,832.3,963.4,1003.1999999999999
7492,train/1598.jpg,Paper,1,394.9,0.0,472.29999999999995,34.8
7493,train/1598.jpg,Plastic,5,230.4,325.9,566.0,493.7
7494,train/1598.jpg,Paper pack,2,383.8,568.5,565.9,707.9
7495,train/1599.jpg,Plastic bag,7,387.3,252.2,831.4000000000001,755.0999999999999
7496,train/1600.jpg,Plastic bag,7,269.0,220.2,848.9,724.0
7497,train/1601.jpg,Metal,3,295.9,396.9,879.5,802.2
7498,train/1602.jpg,General trash,0,843.9,660.3,1023.7,919.9
7499,train/1602.jpg,Plastic bag,7,37.2,36.8,269.5,281.9
7500,train/1602.jpg,Plastic bag,7,188.3,93.7,485.6,830.5
7501,train/1603.jpg,Paper,1,613.8,53.8,804.3,316.2
7502,train/1603.jpg,Paper,1,680.4,431.4,743.1,497.79999999999995
7503,train/1603.jpg,Paper,1,701.2,452.1,833.8000000000001,588.2
7504,train/1603.jpg,Paper,1,504.1,262.1,726.6,484.20000000000005
7505,train/1603.jpg,Paper,1,295.1,689.4,564.3,1011.4
7506,train/1603.jpg,Plastic bag,7,433.3,450.7,502.6,499.8
7507,train/1603.jpg,Styrofoam,6,259.6,459.2,465.1,704.4
7508,train/1603.jpg,Styrofoam,6,146.8,185.2,460.5,598.7
7509,train/1603.jpg,General trash,0,210.8,297.3,346.20000000000005,485.20000000000005
7510,train/1603.jpg,Paper,1,442.4,439.5,771.0,804.2
7511,train/1603.jpg,Paper,1,471.1,488.3,671.7,539.8
7512,train/1603.jpg,Styrofoam,6,619.9,542.1,718.9,645.4
7513,train/1603.jpg,Paper,1,496.3,470.7,694.9,594.6
7514,train/1603.jpg,Styrofoam,6,597.6,561.8,661.1,625.5
7515,train/1603.jpg,Paper,1,490.9,526.6,632.0999999999999,675.9000000000001
7516,train/1604.jpg,Metal,3,68.7,384.0,403.59999999999997,520.9
7517,train/1604.jpg,Plastic,5,492.0,648.6,925.1,871.6
7518,train/1605.jpg,Paper pack,2,410.7,339.3,700.5,696.5
7519,train/1606.jpg,Plastic bag,7,804.3,85.0,903.0999999999999,285.1
7520,train/1606.jpg,Paper,1,442.7,349.8,828.2,977.3
7521,train/1607.jpg,Metal,3,17.3,496.0,263.1,565.1
7522,train/1607.jpg,Metal,3,254.6,399.7,516.4,644.8
7523,train/1607.jpg,Plastic bag,7,219.8,129.5,642.4000000000001,535.3
7524,train/1607.jpg,Paper,1,268.9,627.8,679.7,974.6999999999999
7525,train/1607.jpg,Paper,1,271.6,633.1,426.0,890.6
7526,train/1607.jpg,Paper,1,384.3,621.7,651.1,834.8000000000001
7527,train/1607.jpg,Paper,1,402.3,554.7,662.0,894.5
7528,train/1608.jpg,General trash,0,299.7,527.4,668.5,763.5999999999999
7529,train/1609.jpg,General trash,0,137.1,302.1,834.2,784.6
7530,train/1610.jpg,Paper pack,2,348.4,330.9,674.2,632.9
7531,train/1611.jpg,Plastic bag,7,489.3,515.8,586.8,617.9
7532,train/1611.jpg,Plastic bag,7,0.0,649.7,264.5,819.9000000000001
7533,train/1611.jpg,Clothing,9,46.1,538.4,254.0,694.0999999999999
7534,train/1611.jpg,Styrofoam,6,162.5,512.5,404.6,658.8
7535,train/1611.jpg,Plastic bag,7,197.1,610.8,440.2,757.5999999999999
7536,train/1611.jpg,Plastic,5,423.3,640.5,547.2,776.6
7537,train/1611.jpg,Plastic,5,0.0,671.2,43.7,773.0
7538,train/1611.jpg,Plastic bag,7,271.6,694.9,542.2,920.9
7539,train/1611.jpg,Plastic bag,7,0.0,969.7,108.7,1023.8000000000001
7540,train/1611.jpg,Plastic bag,7,134.1,902.1,550.9,1023.8000000000001
7541,train/1611.jpg,Paper,1,494.1,430.0,602.1,527.8
7542,train/1611.jpg,Clothing,9,442.6,377.4,508.0,448.29999999999995
7543,train/1611.jpg,Plastic bag,7,422.3,527.2,509.3,646.1
7544,train/1612.jpg,Paper,1,0.0,210.6,921.1,912.1
7545,train/1612.jpg,General trash,0,298.4,257.6,671.3,498.40000000000003
7546,train/1612.jpg,General trash,0,264.7,339.5,670.2,578.0
7547,train/1612.jpg,Plastic bag,7,287.8,231.2,330.7,246.39999999999998
7548,train/1613.jpg,Paper,1,604.1,0.0,1023.7,410.7
7549,train/1613.jpg,Paper,1,0.0,340.6,336.6,796.0
7550,train/1613.jpg,Paper pack,2,257.7,289.8,766.3,902.4000000000001
7551,train/1613.jpg,Paper,1,0.3,155.9,844.8,519.6
7552,train/1613.jpg,Paper,1,136.8,175.5,619.7,417.3
7553,train/1613.jpg,Paper,1,433.8,195.6,627.2,321.8
7554,train/1613.jpg,Paper,1,0.0,0.0,837.1,272.5
7555,train/1614.jpg,Plastic,5,0.0,421.3,57.6,551.8
7556,train/1614.jpg,Metal,3,309.5,301.2,632.9,737.8
7557,train/1615.jpg,Paper,1,757.8,186.9,1023.5999999999999,316.20000000000005
7558,train/1615.jpg,Plastic bag,7,517.8,530.5,620.0999999999999,691.8
7559,train/1615.jpg,Plastic,5,992.5,452.1,1023.7,529.1
7560,train/1615.jpg,Plastic,5,919.7,452.3,1023.7,596.0
7561,train/1615.jpg,Plastic,5,780.2,420.6,997.3000000000001,525.0
7562,train/1615.jpg,Paper,1,0.0,449.8,49.1,527.3
7563,train/1615.jpg,Plastic bag,7,35.2,259.3,314.9,608.8
7564,train/1615.jpg,Plastic bag,7,272.3,107.7,745.4000000000001,548.8000000000001
7565,train/1615.jpg,Plastic bag,7,117.2,395.2,551.7,853.9
7566,train/1615.jpg,Plastic bag,7,602.8,427.9,994.1999999999999,868.0
7567,train/1615.jpg,Plastic,5,627.1,472.6,699.9,524.4
7568,train/1615.jpg,Plastic bag,7,766.6,467.3,889.5,585.9
7569,train/1615.jpg,General trash,0,670.1,500.6,742.9,527.5
7570,train/1615.jpg,Plastic bag,7,842.2,520.9,916.7,599.9
7571,train/1615.jpg,Plastic bag,7,901.8,526.0,936.6999999999999,600.7
7572,train/1616.jpg,Plastic,5,220.1,427.4,665.7,754.0
7573,train/1616.jpg,General trash,0,469.0,449.5,555.7,531.8
7574,train/1617.jpg,General trash,0,328.6,359.3,775.4000000000001,739.7
7575,train/1618.jpg,Paper,1,281.1,371.8,921.4,716.7
7576,train/1618.jpg,Paper,1,0.0,450.0,651.2,922.6
7577,train/1618.jpg,Paper,1,269.2,657.5,353.9,708.8
7578,train/1618.jpg,Paper,1,211.0,588.4,545.9,785.0
7579,train/1618.jpg,Paper,1,228.6,223.0,718.3,555.7
7580,train/1618.jpg,Paper,1,227.6,205.5,729.4,550.1
7581,train/1618.jpg,Paper,1,447.3,83.3,798.5,425.1
7582,train/1618.jpg,Paper,1,233.0,128.0,648.8,381.5
7583,train/1618.jpg,Paper,1,706.7,379.4,790.7,548.3
7584,train/1618.jpg,Paper,1,549.9,112.5,847.2,508.9
7585,train/1618.jpg,Paper,1,646.8,139.4,992.1999999999999,452.0
7586,train/1618.jpg,Paper,1,659.3,138.4,939.6999999999999,308.6
7587,train/1618.jpg,Paper,1,507.3,62.5,952.3,270.0
7588,train/1618.jpg,Paper,1,522.8,60.7,789.0,182.10000000000002
7589,train/1618.jpg,Paper,1,265.8,136.9,508.3,249.9
7590,train/1619.jpg,Glass,4,352.2,325.8,721.0,606.4000000000001
7591,train/1620.jpg,Paper,1,234.7,485.1,742.5999999999999,876.0
7592,train/1620.jpg,Styrofoam,6,783.6,504.4,990.5,648.4
7593,train/1621.jpg,General trash,0,53.8,684.2,152.0,772.3000000000001
7594,train/1621.jpg,General trash,0,40.0,715.2,188.3,868.6
7595,train/1621.jpg,Paper,1,470.3,431.5,759.8,620.2
7596,train/1621.jpg,Plastic bag,7,59.9,725.3,150.7,866.8
7597,train/1621.jpg,Paper pack,2,489.0,570.7,558.8,623.0
7598,train/1621.jpg,Plastic,5,502.2,601.1,575.7,650.6
7599,train/1621.jpg,Paper,1,459.9,274.5,763.3,497.2
7600,train/1621.jpg,Paper,1,485.9,405.8,679.9,500.0
7601,train/1621.jpg,Plastic bag,7,135.1,606.7,368.79999999999995,807.6
7602,train/1621.jpg,General trash,0,75.5,765.7,141.5,860.7
7603,train/1621.jpg,Styrofoam,6,145.3,689.0,312.9,787.8
7604,train/1621.jpg,General trash,0,658.3,525.7,681.0,568.1
7605,train/1621.jpg,General trash,0,655.6,549.3,683.0,593.5
7606,train/1622.jpg,Plastic,5,357.7,102.1,539.6,742.1
7607,train/1622.jpg,Plastic,5,521.0,155.6,722.2,821.1
7608,train/1622.jpg,Plastic,5,450.0,536.9,574.2,944.5999999999999
7609,train/1623.jpg,Metal,3,68.6,243.8,742.6,772.0999999999999
7610,train/1624.jpg,Plastic,5,67.7,122.7,983.0,829.0
7611,train/1625.jpg,Paper,1,313.2,465.0,626.8,736.7
7612,train/1626.jpg,Plastic,5,389.8,595.3,559.8,635.1999999999999
7613,train/1626.jpg,General trash,0,467.6,504.4,519.1,617.9
7614,train/1626.jpg,Paper pack,2,399.6,630.1,548.6,789.3
7615,train/1627.jpg,General trash,0,385.7,303.6,751.3,551.7
7616,train/1627.jpg,General trash,0,342.7,391.2,603.5,657.7
7617,train/1628.jpg,Plastic,5,164.9,137.7,672.2,931.5999999999999
7618,train/1629.jpg,Clothing,9,52.1,131.3,968.4,448.0
7619,train/1629.jpg,Clothing,9,43.0,507.9,948.5,824.0999999999999
7620,train/1630.jpg,Paper,1,217.7,275.8,692.5,633.1
7621,train/1630.jpg,General trash,0,526.9,483.6,645.8,551.9
7622,train/1631.jpg,Plastic bag,7,651.7,543.8,765.5,781.5
7623,train/1631.jpg,Plastic bag,7,662.6,580.7,726.3000000000001,625.1
7624,train/1631.jpg,Paper,1,476.7,200.5,699.2,505.6
7625,train/1631.jpg,Plastic bag,7,187.2,498.8,732.0,1023.7
7626,train/1631.jpg,Plastic bag,7,472.4,163.2,644.8,357.9
7627,train/1631.jpg,Plastic bag,7,62.2,109.0,360.09999999999997,481.5
7628,train/1631.jpg,Paper,1,87.9,198.4,150.60000000000002,356.20000000000005
7629,train/1631.jpg,Paper,1,166.1,84.3,484.1,618.5999999999999
7630,train/1631.jpg,General trash,0,410.7,116.8,472.9,176.1
7631,train/1631.jpg,Paper,1,595.3,174.4,642.0,202.5
7632,train/1631.jpg,General trash,0,410.2,250.9,439.7,435.5
7633,train/1632.jpg,Styrofoam,6,162.5,557.7,497.2,734.5
7634,train/1632.jpg,Styrofoam,6,233.7,461.5,479.29999999999995,614.9
7635,train/1632.jpg,Styrofoam,6,402.3,330.2,493.0,469.7
7636,train/1632.jpg,Paper,1,453.1,303.7,880.8,712.4
7637,train/1632.jpg,Styrofoam,6,126.7,222.5,507.09999999999997,630.5
7638,train/1632.jpg,Paper,1,470.9,221.8,707.5999999999999,659.3
7639,train/1633.jpg,General trash,0,0.0,125.7,245.2,525.2
7640,train/1633.jpg,General trash,0,691.5,618.7,884.9,861.5
7641,train/1633.jpg,Glass,4,473.1,325.3,701.3,740.0
7642,train/1633.jpg,General trash,0,768.3,952.1,1023.5999999999999,1023.7
7643,train/1634.jpg,Plastic,5,381.6,552.1,759.2,831.2
7644,train/1634.jpg,Paper pack,2,529.6,565.3,647.4,685.4
7645,train/1634.jpg,Metal,3,748.7,898.3,891.3000000000001,987.1999999999999
7646,train/1634.jpg,Plastic bag,7,498.1,919.6,882.1,1023.7
7647,train/1635.jpg,Glass,4,95.7,270.9,162.5,472.7
7648,train/1635.jpg,Glass,4,0.0,0.0,84.3,433.4
7649,train/1635.jpg,Glass,4,480.5,407.4,638.5,867.5999999999999
7650,train/1635.jpg,Glass,4,222.7,181.5,335.0,630.9
7651,train/1635.jpg,Glass,4,566.6,529.6,710.3,977.3
7652,train/1635.jpg,Glass,4,392.4,320.3,519.6,770.7
7653,train/1635.jpg,Glass,4,292.3,253.3,415.5,717.9000000000001
7654,train/1636.jpg,Styrofoam,6,167.6,259.7,868.3000000000001,752.4
7655,train/1637.jpg,Plastic,5,328.5,256.8,796.5,513.1
7656,train/1637.jpg,Plastic,5,320.7,652.4,586.9,900.8
7657,train/1637.jpg,General trash,0,280.0,710.3,477.8,807.5999999999999
7658,train/1638.jpg,Plastic bag,7,0.0,439.2,134.6,723.3
7659,train/1638.jpg,Plastic bag,7,128.5,212.7,341.1,633.5999999999999
7660,train/1638.jpg,Plastic bag,7,91.4,494.1,248.4,817.5
7661,train/1638.jpg,Plastic bag,7,383.5,373.2,727.4,794.0999999999999
7662,train/1638.jpg,Plastic,5,224.8,420.6,422.6,550.0
7663,train/1638.jpg,Plastic,5,418.3,428.7,484.3,616.3
7664,train/1638.jpg,Plastic,5,358.6,455.1,427.70000000000005,550.9
7665,train/1638.jpg,Plastic bag,7,711.9,436.5,947.8,641.0
7666,train/1638.jpg,Plastic,5,838.3,237.7,874.9,255.6
7667,train/1638.jpg,Plastic,5,843.9,247.5,879.5,275.3
7668,train/1638.jpg,Plastic,5,780.7,330.8,819.8000000000001,398.9
7669,train/1638.jpg,Plastic,5,792.4,252.3,853.1,346.4
7670,train/1638.jpg,Plastic bag,7,460.2,177.4,839.5999999999999,461.5
7671,train/1638.jpg,Plastic,5,769.0,732.8,970.7,833.0
7672,train/1638.jpg,Plastic,5,607.0,438.2,781.7,662.0
7673,train/1638.jpg,Plastic bag,7,599.4,597.3,787.3,896.5999999999999
7674,train/1638.jpg,Plastic,5,523.9,443.9,695.0999999999999,710.0999999999999
7675,train/1638.jpg,Plastic,5,409.4,179.8,563.0999999999999,560.8
7676,train/1638.jpg,Plastic bag,7,761.1,254.0,1023.7,560.1
7677,train/1638.jpg,Plastic,5,866.0,393.1,988.9,468.6
7678,train/1638.jpg,Plastic,5,853.1,322.7,977.5,435.5
7679,train/1638.jpg,General trash,0,1001.9,378.6,1023.6999999999999,433.1
7680,train/1638.jpg,Plastic bag,7,253.5,532.3,467.6,900.4
7681,train/1639.jpg,Plastic bag,7,372.6,386.0,575.8,638.6
7682,train/1640.jpg,Plastic,5,383.0,328.8,707.7,713.1
7683,train/1641.jpg,Paper,1,0.0,590.2,254.3,745.4000000000001
7684,train/1641.jpg,Plastic bag,7,584.8,250.7,985.4,714.2
7685,train/1641.jpg,Paper,1,178.1,77.2,340.0,270.0
7686,train/1641.jpg,Plastic bag,7,140.9,159.5,342.70000000000005,593.3
7687,train/1641.jpg,Plastic bag,7,195.4,177.0,599.4,718.5
7688,train/1642.jpg,Clothing,9,545.0,360.5,635.4,399.4
7689,train/1642.jpg,Plastic bag,7,386.9,331.0,645.4,481.9
7690,train/1642.jpg,Plastic bag,7,240.9,464.9,577.6,610.5
7691,train/1642.jpg,Paper,1,558.8,597.0,593.9,640.3
7692,train/1642.jpg,Paper,1,243.9,610.5,586.9,755.4
7693,train/1642.jpg,Paper,1,209.6,546.8,555.5,726.5999999999999
7694,train/1642.jpg,Metal,3,412.0,686.1,502.4,720.3000000000001
7695,train/1642.jpg,Plastic bag,7,934.9,889.7,1023.6,1023.7
7696,train/1642.jpg,Paper,1,518.7,392.5,588.1,442.4
7697,train/1643.jpg,Plastic bag,7,208.8,279.0,749.0,775.8
7698,train/1644.jpg,General trash,0,101.8,291.6,1023.6999999999999,432.1
7699,train/1644.jpg,Plastic,5,401.5,266.8,912.2,992.5
7700,train/1645.jpg,General trash,0,250.2,494.5,503.5,625.3
7701,train/1645.jpg,Paper,1,325.4,422.6,456.4,510.20000000000005
7702,train/1645.jpg,Plastic bag,7,612.6,514.8,741.6,717.0
7703,train/1645.jpg,Paper,1,419.6,382.5,432.5,428.5
7704,train/1645.jpg,Paper,1,370.5,325.3,423.3,428.70000000000005
7705,train/1645.jpg,Paper,1,360.3,335.7,400.6,428.9
7706,train/1645.jpg,Plastic bag,7,386.0,669.2,489.3,825.4000000000001
7707,train/1645.jpg,Paper,1,565.2,587.4,665.1,675.3
7708,train/1645.jpg,Plastic,5,436.5,596.1,629.9,670.8000000000001
7709,train/1645.jpg,Plastic bag,7,653.9,684.2,677.6,751.5
7710,train/1645.jpg,Plastic bag,7,655.6,654.5,732.5,762.4
7711,train/1645.jpg,Plastic bag,7,445.3,636.4,717.2,883.0
7712,train/1645.jpg,General trash,0,318.0,774.3,382.3,820.3
7713,train/1645.jpg,Plastic bag,7,175.1,640.3,351.2,857.1999999999999
7714,train/1645.jpg,Paper,1,612.6,502.9,629.2,553.4
